type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13001209,0,110,0,0,12.7133,256,[0 0 13 4 13 3 14 2 14 -1 14 0 15 0 15 0 15 -1 15 -2 15 -2 14 -2 14 -1 13 -1 12 -1 11 -2 10 -2 10 -2 10 -3 10 -4 10 -4 11 -4 11 -2 12 -1 12 0 12 1 12 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 2 11 4 10 7 9 8 8 9 8 9 7 9 6 9 6 8 5 8 6 8 7 7 7 7 8 8 9 8 11 7 12 7 12 8 12 9 12 10 13 9 13 9 13 8 12 9 12 8 13 6 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13002211,0,110,0,0,12.7436,256,[0 0 -13 9 -11 9 -10 10 -10 11 -9 11 -9 12 -9 13 -9 12 -9 13 -9 12 -9 12 -8 12 -8 11 -7 10 -7 10 -6 10 -6 9 -5 9 -5 10 -5 10 -5 10 -6 10 -7 10 -8 9 -10 8 -11 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 8 -11 6 -12 5 -12 3 -13 2 -13 1 -13 0 -13 -1 -12 -1 -11 0 -11 0 -11 1 -12 2 -12 3 -12 3 -14 4 -15 4 -15 4 -15 5 -16 5 -16 5 -17 5 -16 5 -15 5 -15 6 -14 7 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13088877,0,110,0,0,12.801,256,[0 0 -8 -23 -9 -23 -9 -21 -9 -18 -9 -16 -8 -13 -6 -10 -4 -7 -2 -5 1 -3 4 -2 8 -1 10 0 13 0 14 0 15 0 17 0 16 0 16 0 15 0 13 1 11 1 9 2 5 2 3 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -5 5 -3 2 -1 -1 1 -4 3 -6 4 -9 6 -11 7 -13 8 -15 10 -15 10 -15 11 -15 12 -14 12 -13 11 -10 10 -9 9 -7 7 -5 4 -3 0 -2 -3 -2 -7 -2 -10 -3 -15 -4 -19 -5 -21 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13089880,0,110,0,0,12.8308,256,[0 0 24 0 22 -1 21 -1 19 -3 16 -3 13 -3 10 -2 6 -1 3 0 1 2 -2 4 -4 6 -6 8 -7 10 -8 12 -9 14 -9 13 -9 14 -9 14 -9 12 -8 10 -8 8 -7 5 -5 3 -4 0 -2 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 7 2 5 0 2 -1 0 -3 -3 -4 -7 -6 -10 -7 -12 -8 -15 -8 -16 -9 -17 -9 -18 -9 -17 -10 -16 -10 -15 -9 -12 -8 -10 -6 -8 -4 -5 -2 -3 2 -1 6 0 10 1 13 2 17 2 21 2 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13092660,0,110,0,0,12.8695,256,[0 0 -10 -22 -10 -21 -11 -20 -10 -17 -9 -15 -8 -12 -6 -9 -4 -7 -2 -4 2 -3 4 -1 7 0 10 0 13 1 13 1 15 0 16 1 16 1 15 1 14 2 13 2 11 2 8 2 5 3 2 2 -1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -8 4 -5 2 -2 0 1 -2 4 -4 5 -7 7 -9 9 -11 11 -13 12 -13 13 -13 13 -13 14 -12 14 -10 13 -8 12 -7 10 -5 8 -4 4 -3 1 -3 -3 -2 -7 -3 -10 -3 -15 -5 -18 -6 -20 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13095755,0,110,0,0,12.9084,256,[0 0 2 13 4 13 5 12 5 11 7 12 7 12 8 12 8 12 8 12 7 11 7 11 7 11 6 10 6 9 6 8 6 7 7 6 7 6 8 6 8 6 8 7 8 8 7 9 6 10 4 10 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 10 -1 12 -4 12 -5 12 -6 11 -7 10 -7 9 -6 9 -6 8 -6 8 -5 8 -4 9 -4 10 -3 11 -3 11 -3 13 -3 13 -2 15 -2 15 -2 15 -2 16 -2 14 -2 15 -2 15 -1 14 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-94,0,6,0,13240971,0,110,0,0,12.953,256,[0 0 -12 10 -10 10 -9 11 -9 12 -7 12 -7 13 -7 14 -7 14 -7 14 -7 13 -7 13 -6 12 -6 12 -6 11 -5 11 -4 10 -3 10 -4 10 -3 10 -3 11 -3 11 -4 11 -5 11 -6 11 -8 10 -9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 7 -11 7 -12 5 -13 4 -13 3 -13 1 -13 0 -12 0 -12 0 -11 1 -11 1 -11 2 -11 3 -12 4 -13 4 -13 5 -15 6 -14 6 -15 6 -15 7 -16 7 -16 7 -15 6 -15 7 -14 8 -14 8 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-94,0,6,0,13241976,0,110,0,0,12.9846,256,[0 0 -10 -10 -11 -10 -12 -9 -12 -8 -13 -8 -14 -8 -14 -8 -14 -7 -14 -7 -13 -7 -13 -6 -12 -6 -12 -5 -11 -5 -11 -4 -11 -3 -11 -3 -11 -2 -11 -2 -11 -3 -12 -3 -12 -4 -12 -5 -11 -7 -10 -8 -9 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -8 -7 -9 -7 -11 -5 -12 -4 -13 -3 -13 -2 -13 -1 -12 -1 -12 0 -11 -2 -10 -2 -11 -3 -11 -3 -11 -4 -12 -6 -12 -6 -13 -7 -13 -7 -14 -7 -15 -7 -15 -7 -15 -8 -15 -7 -14 -8 -14 -9 -13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,1,-94,0,6,0,13248962,0,110,0,0,13.0289,256,[0 0 -13 22 -12 21 -11 20 -9 18 -7 16 -5 12 -4 8 -3 4 -1 0 -1 -4 0 -8 -1 -11 -1 -14 -1 -17 0 -18 0 -20 0 -19 0 -19 1 -18 1 -16 2 -13 2 -10 2 -6 1 -3 -1 0 -3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 13 -6 10 -5 7 -3 4 -1 1 2 -2 5 -4 8 -6 11 -8 13 -10 15 -10 17 -11 17 -12 16 -12 15 -12 14 -11 12 -10 9 -9 6 -6 3 -3 0 0 -3 4 -6 7 -8 12 -10 16 -13 19 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13363380,0,110,0,0,13.0755,256,[0 0 3 -14 0 -15 -1 -15 -1 -15 -3 -15 -3 -16 -3 -16 -3 -16 -3 -15 -3 -15 -3 -15 -3 -14 -3 -14 -3 -13 -3 -12 -3 -11 -4 -11 -4 -10 -4 -10 -4 -11 -5 -11 -4 -11 -4 -12 -2 -13 0 -13 2 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -12 3 -12 4 -12 6 -12 7 -11 8 -9 8 -8 8 -8 8 -8 7 -8 7 -8 6 -9 6 -10 5 -11 6 -11 6 -12 6 -13 6 -14 7 -15 7 -15 7 -15 7 -15 7 -14 6 -15 6 -15 5 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,13364382,0,110,0,0,13.1098,256,[0 0 12 7 12 5 12 4 13 3 14 3 14 3 14 2 14 2 14 1 14 2 14 2 13 2 12 1 11 1 10 0 10 0 10 0 10 -2 10 -2 10 -2 11 -2 12 0 12 1 11 3 11 4 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 4 9 6 8 8 8 9 6 10 5 10 5 11 4 10 3 10 3 10 4 9 4 8 5 9 6 9 7 9 8 9 9 9 10 10 10 11 10 11 10 12 10 11 10 11 10 11 11 11 12 9 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,14214162,0,110,0,0,13.9261,256,[0 0 -7 -14 -7 -14 -6 -13 -6 -11 -5 -11 -7 -8 -6 -9 -7 -6 -8 -6 -7 -6 -7 -5 -7 -5 -8 -5 -9 -5 -10 -5 -10 -5 -9 -7 -9 -7 -7 -7 -8 -7 -6 -7 -6 -6 -5 -8 -4 -8 -3 -8 -3 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -7 -4 -7 -4 -8 -4 -8 -3 -10 -3 -10 -2 -11 -2 -12 0 -12 0 -12 -1 -13 0 -13 1 -13 1 -12 1 -11 -1 -10 -1 -9 -2 -11 -2 -10 -4 -11 -5 -11 -6 -13 -6 -11 -6 -11 -7 -12 -8 -13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,14262436,0,110,0,0,13.9745,256,[0 0 2 14 4 13 5 13 5 12 7 13 7 12 7 13 8 12 7 12 7 12 7 11 7 11 6 11 6 10 6 9 6 8 6 8 6 7 6 7 6 8 6 8 7 9 6 9 5 10 3 11 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 1 11 -1 12 -2 12 -4 12 -5 11 -5 10 -5 9 -5 9 -5 9 -4 9 -3 9 -3 10 -2 11 -2 12 -1 13 -2 13 -2 14 -2 15 -2 16 -2 16 -2 16 -2 15 -1 15 -1 15 0 15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,14296815,0,110,0,0,14.0089,256,[0 0 7 12 8 11 9 10 10 9 11 9 11 9 12 10 12 9 11 9 11 8 11 8 11 8 10 7 10 6 9 5 9 4 9 4 9 3 10 3 10 4 10 4 11 6 10 6 9 8 8 9 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 9 4 10 3 12 1 12 0 12 -1 12 -2 11 -3 11 -3 10 -3 10 -2 10 -1 10 0 11 1 11 1 12 2 12 2 13 3 14 3 15 3 15 3 16 3 16 3 15 3 15 4 15 5 14 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-94,0,6,0,14317612,0,110,0,0,14.0373,256,[0 0 -8 -12 -9 -12 -10 -10 -10 -10 -11 -10 -12 -10 -12 -10 -12 -10 -12 -9 -12 -9 -11 -9 -11 -9 -10 -8 -10 -7 -10 -6 -9 -6 -10 -5 -9 -4 -10 -4 -10 -5 -11 -5 -11 -6 -10 -8 -10 -8 -8 -9 -7 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -9 -6 -10 -4 -12 -3 -13 -1 -13 0 -13 1 -12 1 -12 1 -12 1 -11 0 -11 0 -10 -1 -11 -2 -12 -3 -12 -3 -13 -4 -13 -4 -14 -4 -16 -4 -16 -4 -16 -4 -16 -5 -16 -5 -15 -5 -15 -6 -14 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,15812358,0,110,0,0,15.5243,256,[0 0 8 22 8 21 7 19 6 17 5 15 4 12 4 9 3 5 3 2 2 -2 3 -5 3 -9 3 -11 4 -14 5 -15 6 -15 7 -16 8 -15 9 -14 9 -12 9 -10 8 -8 6 -6 4 -4 2 -3 -1 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -9 2 -7 0 -5 -2 -3 -4 -2 -6 -2 -9 -2 -12 -3 -14 -4 -16 -6 -16 -6 -16 -7 -17 -8 -16 -8 -15 -8 -13 -7 -11 -6 -9 -4 -7 -2 -4 1 -2 4 1 7 2 9 5 13 7 17 8 19 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,15848231,0,110,0,0,15.5603,256,[0 0 -12 10 -10 10 -9 11 -8 12 -8 13 -7 13 -7 13 -7 14 -8 14 -7 13 -7 13 -6 12 -6 12 -5 11 -5 10 -4 10 -3 10 -3 10 -3 11 -3 11 -3 11 -3 11 -4 11 -6 11 -8 10 -9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 7 -11 6 -12 5 -13 3 -14 2 -14 0 -13 0 -13 -1 -12 -1 -11 -1 -11 0 -11 1 -12 2 -12 3 -12 3 -14 4 -14 5 -15 5 -15 6 -16 6 -16 6 -16 6 -16 6 -15 6 -14 7 -14 8 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,15902045,0,110,0,0,15.6141,256,[0 0 -11 -11 -11 -10 -12 -9 -12 -8 -13 -8 -14 -8 -14 -8 -14 -7 -14 -7 -13 -7 -13 -6 -13 -7 -12 -6 -12 -6 -11 -5 -11 -4 -10 -4 -10 -3 -11 -3 -11 -3 -11 -3 -12 -4 -11 -5 -11 -6 -10 -7 -9 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -8 -7 -10 -6 -12 -5 -13 -3 -13 -2 -13 -1 -12 -1 -12 -1 -11 -1 -11 -2 -11 -3 -10 -3 -11 -4 -12 -5 -12 -6 -12 -6 -13 -6 -14 -7 -15 -7 -15 -7 -16 -7 -16 -7 -14 -7 -15 -8 -14 -9 -13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,15965712,0,110,0,0,15.6778,256,[0 0 8 11 8 10 9 9 10 9 10 9 11 9 12 9 12 9 12 8 12 8 11 7 10 7 10 7 10 6 9 5 9 4 9 4 9 3 9 3 9 3 10 4 10 5 10 6 9 7 8 8 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 5 10 3 11 2 12 0 12 0 12 -1 11 -2 11 -2 10 -2 10 -1 9 0 10 1 10 2 11 2 11 3 12 3 13 4 13 3 15 3 15 4 15 3 15 4 15 4 15 5 14 5 13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-18,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,15969220,0,110,0,0,15.7037,256,[0 0 -23 10 -20 10 -19 11 -17 10 -14 10 -11 8 -9 5 -6 3 -4 0 -3 -3 -2 -6 -2 -9 -2 -11 -2 -13 -2 -15 -2 -17 -3 -17 -2 -18 -2 -17 -1 -15 -1 -14 0 -11 1 -8 1 -6 2 -2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -8 -4 -7 -2 -4 1 -2 2 0 5 4 7 7 8 9 10 11 11 12 12 13 13 14 13 13 14 11 13 10 12 8 10 7 7 5 5 3 1 2 -2 2 -6 2 -10 2 -14 4 -17 5 -21 7 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,16056307,0,110,0,0,15.7684,256,[0 0 -11 10 -9 10 -8 11 -8 12 -7 13 -7 14 -7 14 -7 14 -7 13 -7 13 -7 12 -6 12 -5 11 -4 11 -4 10 -3 10 -2 10 -2 10 -2 11 -2 11 -3 12 -3 12 -5 12 -6 11 -8 10 -9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 7 -10 6 -11 6 -12 4 -13 3 -13 1 -14 0 -13 -1 -12 -1 -11 0 -11 0 -11 0 -11 2 -11 3 -12 4 -13 5 -14 5 -14 6 -14 6 -15 7 -15 7 -15 7 -15 7 -14 7 -14 8 -13 8 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,16057316,0,110,0,0,15.7996,256,[0 0 -15 -1 -15 -1 -15 0 -15 3 -15 2 -15 3 -16 3 -16 3 -16 4 -15 4 -15 4 -14 3 -13 3 -13 3 -11 4 -11 4 -10 4 -10 5 -10 5 -11 6 -11 5 -12 4 -13 3 -13 2 -13 1 -13 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -1 -13 -3 -12 -6 -12 -7 -11 -9 -11 -9 -10 -9 -9 -9 -9 -8 -8 -8 -9 -8 -10 -7 -10 -7 -11 -7 -12 -7 -13 -6 -14 -6 -15 -7 -15 -8 -15 -8 -15 -8 -15 -8 -16 -7 -15 -7 -15 -6 -16 -4 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,16059516,0,110,0,0,15.8417,256,[0 0 2 -16 0 -16 -2 -15 -2 -15 -3 -16 -4 -16 -4 -16 -4 -17 -4 -16 -4 -16 -3 -15 -4 -15 -4 -14 -4 -13 -4 -12 -4 -11 -5 -11 -5 -10 -5 -11 -5 -11 -6 -12 -5 -12 -4 -13 -3 -14 -1 -13 1 -13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -12 3 -12 4 -13 6 -12 7 -11 8 -10 9 -9 8 -8 8 -8 7 -8 7 -9 6 -9 6 -10 6 -11 6 -12 6 -13 6 -14 6 -14 7 -16 7 -16 7 -16 7 -16 7 -15 6 -16 5 -16 5 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,16176926,0,110,0,0,15.889,256,[0 0 -14 7 -12 8 -12 9 -12 10 -11 10 -11 11 -11 11 -11 11 -11 12 -11 11 -10 11 -9 11 -9 10 -8 9 -7 9 -6 9 -5 9 -5 10 -5 10 -6 11 -6 11 -7 10 -8 10 -9 9 -10 8 -11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 5 -12 4 -13 3 -13 1 -14 -1 -14 -2 -14 -3 -13 -4 -12 -4 -11 -4 -11 -3 -12 -2 -12 -1 -12 0 -13 0 -14 1 -15 2 -16 2 -16 2 -16 2 -17 2 -17 2 -17 3 -16 3 -16 4 -16 5 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,0,-93,0,6,0,16177928,0,110,0,0,15.9243,256,[0 0 -6 -13 -7 -12 -8 -12 -9 -11 -10 -12 -11 -12 -11 -12 -11 -12 -11 -11 -10 -11 -10 -10 -10 -10 -9 -9 -9 -8 -9 -7 -9 -6 -10 -6 -9 -5 -10 -5 -10 -6 -11 -6 -11 -8 -10 -9 -9 -10 -7 -10 -5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -10 -3 -11 -2 -13 -1 -13 1 -13 2 -13 3 -13 4 -12 4 -11 4 -11 3 -10 2 -10 1 -11 1 -11 0 -12 -1 -13 -2 -13 -2 -15 -2 -16 -2 -16 -1 -17 -2 -17 -2 -16 -2 -16 -2 -16 -4 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16263317,0,110,0,0,15.9754,256,[0 0 13 6 13 5 13 3 14 2 14 2 15 1 15 1 15 1 15 0 15 0 14 0 13 1 12 1 12 0 11 -1 10 -1 10 -1 10 -2 10 -3 11 -3 11 -2 12 -1 12 0 12 1 12 3 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4 10 6 9 8 8 9 7 10 6 11 5 11 5 10 4 10 4 9 5 9 5 9 6 8 7 9 8 9 9 9 10 9 11 10 11 11 11 11 11 11 12 11 12 10 11 10 12 10 13 8 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16264240,0,110,0,0,16.0041,256,[0 0 -12 -9 -12 -9 -13 -8 -13 -6 -13 -7 -15 -6 -15 -6 -15 -6 -15 -5 -14 -5 -14 -5 -13 -5 -13 -5 -13 -4 -11 -3 -11 -3 -11 -3 -11 -1 -11 -1 -12 -1 -12 -2 -13 -3 -13 -4 -12 -5 -11 -6 -10 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -7 -8 -9 -8 -11 -6 -12 -5 -13 -4 -13 -3 -13 -2 -12 -2 -11 -2 -11 -3 -11 -4 -11 -4 -11 -5 -11 -6 -11 -7 -12 -8 -12 -8 -13 -8 -14 -9 -14 -9 -14 -9 -14 -9 -14 -9 -14 -9 -13 -10 -12 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16342070,0,110,0,0,16.0541,256,[0 0 -7 -13 -8 -12 -9 -12 -9 -11 -10 -11 -11 -11 -11 -11 -12 -11 -11 -11 -11 -10 -10 -10 -11 -10 -10 -9 -10 -8 -9 -7 -9 -7 -9 -6 -9 -5 -10 -5 -10 -5 -10 -6 -11 -7 -10 -8 -9 -9 -8 -10 -6 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -10 -4 -11 -2 -13 -1 -13 1 -13 2 -13 3 -12 3 -11 3 -11 3 -11 2 -10 1 -10 1 -11 0 -12 -1 -13 -2 -13 -2 -14 -2 -15 -2 -16 -2 -16 -2 -17 -2 -17 -2 -15 -3 -16 -4 -15 -4 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16342987,0,110,0,0,16.0926,256,[0 0 -8 13 -5 13 -4 13 -4 15 -2 15 -2 15 -2 16 -2 16 -3 16 -3 15 -3 15 -1 13 -1 13 -1 12 -1 11 0 11 1 10 1 11 2 11 1 12 1 12 1 12 0 13 -2 13 -4 12 -6 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 10 -9 9 -10 9 -11 8 -12 6 -13 5 -13 4 -13 3 -12 3 -11 3 -11 3 -11 4 -10 5 -10 6 -10 7 -12 8 -12 9 -13 9 -12 11 -13 11 -13 11 -13 11 -13 11 -12 11 -11 12 -11 12 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16428995,0,110,0,0,16.1411,256,[0 0 11 -11 9 -11 8 -12 8 -14 7 -14 6 -14 6 -15 6 -15 7 -15 7 -15 7 -14 5 -13 5 -12 4 -12 4 -12 3 -12 2 -11 2 -12 1 -13 1 -13 2 -13 2 -13 4 -13 5 -12 8 -11 9 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -8 11 -7 11 -5 12 -4 13 -3 13 -1 13 0 12 1 11 1 10 0 11 0 11 -1 10 -2 11 -3 11 -4 13 -5 14 -6 14 -6 14 -7 15 -7 15 -7 15 -7 16 -7 14 -7 13 -8 14 -9 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16429915,0,110,0,0,16.1721,256,[0 0 -16 1 -15 1 -15 3 -15 5 -15 4 -15 5 -15 5 -15 6 -15 7 -15 6 -14 6 -13 5 -12 5 -11 5 -10 6 -9 6 -9 6 -9 7 -9 8 -9 8 -10 8 -11 7 -12 6 -13 5 -13 3 -13 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -1 -13 -2 -13 -5 -12 -7 -12 -8 -12 -9 -11 -9 -10 -9 -9 -9 -8 -9 -9 -7 -10 -7 -10 -6 -11 -6 -12 -6 -14 -5 -15 -5 -16 -5 -16 -6 -16 -6 -16 -6 -16 -6 -17 -5 -16 -5 -16 -4 -16 -3 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16515204,0,110,0,0,16.2273,256,[0 0 -5 -14 -6 -13 -8 -12 -8 -12 -9 -12 -10 -12 -10 -12 -10 -12 -10 -11 -10 -11 -9 -11 -9 -11 -9 -10 -9 -9 -8 -8 -8 -7 -9 -7 -9 -6 -10 -6 -9 -6 -10 -7 -10 -8 -10 -9 -9 -10 -7 -10 -5 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -11 -2 -12 0 -13 2 -13 3 -13 4 -12 4 -11 5 -11 5 -10 5 -10 4 -10 3 -10 2 -11 1 -11 1 -13 0 -13 0 -14 0 -15 0 -16 0 -17 0 -17 0 -17 0 -16 -1 -16 -1 -16 -2 -15 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-19,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16516124,0,110,0,0,16.2611,256,[0 0 -5 14 -3 13 -2 14 -1 14 0 15 1 15 1 15 1 15 0 15 0 14 0 14 1 13 1 12 1 12 1 11 2 10 3 10 3 10 3 10 3 10 3 11 2 12 1 12 0 13 -2 12 -4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 10 -5 10 -6 11 -8 10 -9 9 -10 8 -11 7 -10 6 -10 6 -9 6 -9 6 -9 6 -8 7 -8 8 -8 10 -8 10 -9 11 -9 11 -9 13 -9 13 -10 13 -10 13 -9 13 -9 13 -8 13 -7 13 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16523561,0,110,0,0,16.2988,256,[0 0 8 -13 5 -13 4 -13 5 -15 3 -15 3 -15 2 -16 2 -16 3 -16 3 -16 3 -15 2 -14 2 -13 2 -13 2 -13 1 -12 0 -11 0 -11 0 -12 0 -12 0 -12 0 -12 1 -13 2 -13 5 -12 7 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -11 8 -10 9 -9 10 -7 11 -6 11 -5 11 -4 11 -3 10 -4 9 -4 9 -4 10 -5 9 -6 9 -7 10 -8 11 -9 12 -9 12 -9 12 -10 12 -11 12 -11 12 -11 13 -10 11 -11 11 -11 11 -12 ]
CSI_DATA,STA,82:FB:A9:3F:02:09,-20,11,1,0,0,1,1,1,0,0,1,-93,0,6,0,16633840,0,110,0,0,16.3459,256,[0 0 -14 -6 -14 -5 -15 -4 -15 -2 -16 -3 -16 -2 -16 -2 -16 -2 -16 -1 -16 -1 -15 -1 -14 -2 -14 -1 -13 -1 -12 0 -11 1 -11 1 -11 2 -11 3 -12 3 -12 2 -13 0 -14 -1 -14 -2 -13 -3 -12 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -5 -11 -7 -10 -9 -9 -11 -8 -12 -7 -12 -6 -12 -5 -12 -5 -11 -4 -11 -6 -10 -6 -9 -7 -10 -8 -10 -9 -10 -10 -9 -11 -10 -12 -10 -12 -12 -12 -12 -12 -12 -12 -13 -13 -11 -12 -11 -13 -11 -13 -9 ]
